text,aspects,aspect_sentiment_pairs,aspect_opinion_pairs,triplets
"Bột khá thơm và mịn, mình thấy da sáng hơn nữa. Đã mua lần 1 và đây là lần thứ 2 mình mua tiếp 🥰🥰🥰. Giao hàng rất nhanh, trong 2 ngày. Anh ship cũng nhiệt tình nữa...","['Bột', '<IA>', 'da', 'Giao hàng', 'Anh ship']","[('Bột', 'POS'), ('<IA>', 'POS'), ('da', 'POS'), ('Giao hàng', 'POS'), ('Anh ship', 'POS')]","[('Bột', 'khá thơm'), ('<IA>', 'mịn,'), ('da', 'sáng hơn'), ('Giao hàng', 'rất nhanh, trong 2 ngày.'), ('Anh ship', 'nhiệt tình')]","[('Bột', 'khá thơm', 'POS'), ('<IA>', 'mịn,', 'POS'), ('da', 'sáng hơn', 'POS'), ('Giao hàng', 'rất nhanh, trong 2 ngày.', 'POS'), ('Anh ship', 'nhiệt tình', 'POS')]"
"Tiki giao hàng rất nhanh, em mua 4 loại bột, bột nào cũng mịn và thơm cả 🎉","['giao hàng', 'bột']","[('giao hàng', 'POS'), ('bột', 'POS')]","[('giao hàng', 'rất nhanh,'), ('bột', 'mịn và thơm')]","[('giao hàng', 'rất nhanh,', 'POS'), ('bột', 'mịn và thơm', 'POS')]"
"Mua rất nhiều lần, mình không dùng sửa rửa mặt và dùng các sản phẩm này được 2 năm rồi",['dùng'],"[('dùng', 'NEU')]","[('dùng', 'được 2 năm rồi')]","[('dùng', 'được 2 năm rồi', 'NEU')]"
Giá quá rẻ. Nhưng cũng không có gì quá thần thánh về chất lượng. Dùng cũng như không.,"['Giá', 'chất lượng.', 'Dùng']","[('Giá', 'POS'), ('chất lượng.', 'NEG'), ('Dùng', 'NEG')]","[('Giá', 'quá rẻ.'), ('chất lượng.', 'không có gì quá thần thánh'), ('Dùng', 'cũng như không.')]","[('Giá', 'quá rẻ.', 'POS'), ('chất lượng.', 'không có gì quá thần thánh', 'NEG'), ('Dùng', 'cũng như không.', 'NEG')]"
Nhìn thấy rất mịn nhưng mới nhận hôm qua nên chưa sử dụng,"['<IA>', 'sử dụng']","[('<IA>', 'POS'), ('sử dụng', 'NEU')]","[('<IA>', 'rất mịn'), ('sử dụng', 'chưa')]","[('<IA>', 'rất mịn', 'POS'), ('sử dụng', 'chưa', 'NEU')]"
Bột mịn h da cx mịn luôn các b nên mua nhă pha cùng với sữa vs mật ong,"['Bột', 'da', '<IA>']","[('Bột', 'POS'), ('da', 'POS'), ('<IA>', 'POS')]","[('Bột', 'mịn'), ('da', 'mịn luôn'), ('<IA>', 'nên mua')]","[('Bột', 'mịn', 'POS'), ('da', 'mịn luôn', 'POS'), ('<IA>', 'nên mua', 'POS')]"
"mua được combo khá rẻ, mình cũng hay sử dụng các loại bột thiên nhiên. Được nhiều người giới thiệu mua ở shoppe với tiki nhưng tiki giá ship lúc nào cũng rẻ nên chọn mua ở đây","['combo', 'giá ship']","[('combo', 'POS'), ('giá ship', 'POS')]","[('combo', 'khá rẻ,'), ('giá ship', 'rẻ')]","[('combo', 'khá rẻ,', 'POS'), ('giá ship', 'rẻ', 'POS')]"
"mùi của bột cám gạo thì khỏi phải nói 😋😋🤭 thơm cực muốn ăn luôn á, không thấy rõ công dụng nhưng khi đắp nạ mùi cám gạo cũng làm cho tâm trạng mình thoải mái hơn vs khi đắp xong da lại rất ẩm, nhưng có điều mấy con kiến nó cũng ăn này hay sao á nói chung cũng okela 🤗","['mùi', 'công dụng', 'đắp nạ', 'mùi cám gạo', 'đắp', '<IA>']","[('mùi', 'POS'), ('công dụng', 'NEG'), ('đắp nạ', 'POS'), ('mùi cám gạo', 'POS'), ('đắp', 'POS'), ('<IA>', 'POS')]","[('mùi', 'thơm cực'), ('công dụng', 'không thấy rõ'), ('đắp nạ', 'làm cho tâm trạng mình thoải mái hơn'), ('mùi cám gạo', 'làm cho tâm trạng mình thoải mái hơn'), ('đắp', 'da lại rất ẩm,'), ('<IA>', 'cũng okela')]","[('mùi', 'thơm cực', 'POS'), ('công dụng', 'không thấy rõ', 'NEG'), ('đắp nạ', 'làm cho tâm trạng mình thoải mái hơn', 'POS'), ('mùi cám gạo', 'làm cho tâm trạng mình thoải mái hơn', 'POS'), ('đắp', 'da lại rất ẩm,', 'POS'), ('<IA>', 'cũng okela', 'POS')]"
"mua được combo khá rẻ, mình cũng hay sử dụng các loại bột thiên nhiên. Được nhiều người giới thiệu mua ở shoppe với tiki nhưng tiki giá ship lúc nào cũng rẻ nên chọn mua ở đây","['combo', 'giá ship']","[('combo', 'POS'), ('giá ship', 'POS')]","[('combo', 'khá rẻ,'), ('giá ship', 'rẻ')]","[('combo', 'khá rẻ,', 'POS'), ('giá ship', 'rẻ', 'POS')]"
Đẹp toàn diện. Cảm ơn shop. Các mom nên mua chi bé cả bộ 10 quyển như vậy luôn. Cho bé dùng dần,"['<IA>', '<IA>', '<IA>']","[('<IA>', 'POS'), ('<IA>', 'POS'), ('<IA>', 'POS')]","[('<IA>', 'Đẹp toàn diện.'), ('<IA>', 'Cảm ơn shop.'), ('<IA>', 'nên mua')]","[('<IA>', 'Đẹp toàn diện.', 'POS'), ('<IA>', 'Cảm ơn shop.', 'POS'), ('<IA>', 'nên mua', 'POS')]"
"Hình ảnh đẹp, giấy cứng dễ mở. Phù hợp với bé. Rất hài lòng","['Hình ảnh', 'giấy', 'mở.', '<IA>', '<IA>']","[('Hình ảnh', 'POS'), ('giấy', 'POS'), ('mở.', 'POS'), ('<IA>', 'POS'), ('<IA>', 'POS')]","[('Hình ảnh', 'đẹp,'), ('giấy', 'cứng'), ('mở.', 'dễ'), ('<IA>', 'Phù hợp'), ('<IA>', 'Rất hài lòng')]","[('Hình ảnh', 'đẹp,', 'POS'), ('giấy', 'cứng', 'POS'), ('mở.', 'dễ', 'POS'), ('<IA>', 'Phù hợp', 'POS'), ('<IA>', 'Rất hài lòng', 'POS')]"
"Hình ảnh đẹp, bé mình rất thích, tiki giao hàng nhanh","['Hình ảnh', '<IA>', 'giao hàng']","[('Hình ảnh', 'POS'), ('<IA>', 'POS'), ('giao hàng', 'POS')]","[('Hình ảnh', 'đẹp,'), ('<IA>', 'rất thích,'), ('giao hàng', 'nhanh')]","[('Hình ảnh', 'đẹp,', 'POS'), ('<IA>', 'rất thích,', 'POS'), ('giao hàng', 'nhanh', 'POS')]"
Sản phẩm để là 120 miếng.  Nhưng khi nhận chỉ có đóng gói 100 miếng.  Mình đã phản hồi lên Tiki nhưng chưa có phản hồi.,"['Sản phẩm', 'Tiki']","[('Sản phẩm', 'NEG'), ('Tiki', 'NEG')]","[('Sản phẩm', 'để là 120 miếng. Nhưng khi nhận chỉ có đóng gói 100 miếng.'), ('Tiki', 'chưa có phản hồi.')]","[('Sản phẩm', 'để là 120 miếng. Nhưng khi nhận chỉ có đóng gói 100 miếng.', 'NEG'), ('Tiki', 'chưa có phản hồi.', 'NEG')]"
"sản phẩm đẹp mắt, giá cả rất ưng ý đã mua rất nhiều từ tiki","['sản phẩm', 'giá cả']","[('sản phẩm', 'POS'), ('giá cả', 'POS')]","[('sản phẩm', 'đẹp mắt,'), ('giá cả', 'rất ưng ý')]","[('sản phẩm', 'đẹp mắt,', 'POS'), ('giá cả', 'rất ưng ý', 'POS')]"
okie dang su dung binh thuong gia hop ly ung ho tiki,"['<IA>', 'su dung', 'gia']","[('<IA>', 'POS'), ('su dung', 'NEU'), ('gia', 'POS')]","[('<IA>', 'okie'), ('su dung', 'binh thuong'), ('gia', 'hop ly')]","[('<IA>', 'okie', 'POS'), ('su dung', 'binh thuong', 'NEU'), ('gia', 'hop ly', 'POS')]"
"Vớ mỏng vừa phải, đi êm chân. Chất lượng tốt trong tầm giá. Tiki giao hàng nhanh, hài lòng","['Vớ', 'đi', 'Chất lượng', 'giao hàng', '<IA>']","[('Vớ', 'POS'), ('đi', 'POS'), ('Chất lượng', 'POS'), ('giao hàng', 'POS'), ('<IA>', 'POS')]","[('Vớ', 'mỏng vừa phải,'), ('đi', 'êm chân.'), ('Chất lượng', 'tốt trong tầm giá.'), ('giao hàng', 'nhanh,'), ('<IA>', 'hài lòng')]","[('Vớ', 'mỏng vừa phải,', 'POS'), ('đi', 'êm chân.', 'POS'), ('Chất lượng', 'tốt trong tầm giá.', 'POS'), ('giao hàng', 'nhanh,', 'POS'), ('<IA>', 'hài lòng', 'POS')]"
"Bao bì: Bao bì tai nghe nhìn khá dễ thương, có kèm theo đầy đủ phụ kiện, có bao gồm phụ kiện kèm là nút tai nghe dự phòng và cáp sạc Micro USB. Sản phẩm: đặt hộp màu đen, giao đúng hàng. Tai nghe là âm bass khá mạnh, ngoài ra kết nối với điện thoại khá nhanh và ổn định. Hộp đựng tai nghe vừa có thể sạc cho tai nghe, vừa có thể dùng cho sạc điện thoại.","['Bao bì tai nghe', 'phụ kiện,', 'giao', 'âm bass', 'kết nối', 'Hộp đựng tai']","[('Bao bì tai nghe', 'POS'), ('phụ kiện,', 'POS'), ('giao', 'POS'), ('âm bass', 'POS'), ('kết nối', 'POS'), ('Hộp đựng tai', 'POS')]","[('Bao bì tai nghe', 'khá dễ thương,'), ('phụ kiện,', 'đầy đủ'), ('giao', 'đúng hàng.'), ('âm bass', 'khá mạnh,'), ('kết nối', 'khá nhanh và ổn định.'), ('Hộp đựng tai', 'vừa có thể sạc cho tai nghe, vừa có thể dùng cho sạc điện thoại.')]","[('Bao bì tai nghe', 'khá dễ thương,', 'POS'), ('phụ kiện,', 'đầy đủ', 'POS'), ('giao', 'đúng hàng.', 'POS'), ('âm bass', 'khá mạnh,', 'POS'), ('kết nối', 'khá nhanh và ổn định.', 'POS'), ('Hộp đựng tai', 'vừa có thể sạc cho tai nghe, vừa có thể dùng cho sạc điện thoại.', 'POS')]"
Đọc hướng dẫn sử dụng đi kèm sản phẩm đều có hướng dẫn hết. Nhưng shop cũng khá chu đáo khi có kèm thêm HDSD bằng tiếng Việt đi kèm. Khá bất ngờ với chất lượng âm thanh của tai nghe này. Lâu lâu cũng mất kết nối giữa 2 tai nhưng chắc là bệnh chung của các dòng TWS này rồi.,"['shop', 'chất lượng âm thanh', 'kết nối']","[('shop', 'POS'), ('chất lượng âm thanh', 'POS'), ('kết nối', 'NEG')]","[('shop', 'khá chu đáo'), ('chất lượng âm thanh', 'Khá bất ngờ'), ('kết nối', 'Lâu lâu cũng mất')]","[('shop', 'khá chu đáo', 'POS'), ('chất lượng âm thanh', 'Khá bất ngờ', 'POS'), ('kết nối', 'Lâu lâu cũng mất', 'NEG')]"
Đẹp . Cảm thấy ok rất nhìu từ a đến z . Nhưng chỉ có cái chi tiết k liên quan đến chất lượng là . Cái nấp đậy của hộp sạc k vừa ý cho lắm. Mở k quen đâu hết cả tay. Còn từ người ship đến gói hộp rất ok. Lần đầu tiên mua được đồ tốt trên app,"['<IA>', '<IA>', 'Cái nấp đậy của hộp sạc', 'Mở', 'người ship', 'gói hộp', 'đồ']","[('<IA>', 'POS'), ('<IA>', 'POS'), ('Cái nấp đậy của hộp sạc', 'NEG'), ('Mở', 'NEG'), ('người ship', 'POS'), ('gói hộp', 'POS'), ('đồ', 'POS')]","[('<IA>', 'Đẹp'), ('<IA>', 'ok'), ('Cái nấp đậy của hộp sạc', 'k vừa ý'), ('Mở', 'k quen đâu hết cả tay.'), ('người ship', '<IO>'), ('gói hộp', 'rất ok.'), ('đồ', 'tốt')]","[('<IA>', 'Đẹp', 'POS'), ('<IA>', 'ok', 'POS'), ('Cái nấp đậy của hộp sạc', 'k vừa ý', 'NEG'), ('Mở', 'k quen đâu hết cả tay.', 'NEG'), ('người ship', '<IO>', 'POS'), ('gói hộp', 'rất ok.', 'POS'), ('đồ', 'tốt', 'POS')]"
"Sau gần 1h loay hoay cuối cùng mình cũng pair được. Sau đây xin chia sẻ các bước cho ai lần đầu tiên hoặc chưa pair được: Bước 1. bạn phải tắt cả 2 tai nghe(nhấn giữ yên 1 lúc chờ đèn tắt là xong), un-pair tất cả 2 loa từ phone nếu như đã lỡ pair trước đó và tắt bluetooth của phone. Bước 2: gắn tai nghe LEFT vào tai rồi chạm vào cảm ứng và giữ yên đến khi nghe chữ connecting thì buông ra rồi chờ tầm 5-10s rồi tới bước 3. Bước 3: gắn tai nghe RIGHT vào tai rồi chạm vào cảm ứng và giữ yên đến khi nghe chữ connecting thì buông ra rồi chờ 1 chút sẽ nghe 2 phone nói cùng 1 lúc chữ connecting. Bước 4: Mở bluetooth trên phone và search, phải chỉ hiện ra 1 tên thôi là đúng. Bước 5: nếu trong phone thấy 2 tên thì tắt bluetooth phone, tắt cả 2 tai nghe và làm lại từ đầu!======= -1* vì shop ko hướng dẫn kỹ cách pair nên tốn thời gian quá ===========","['shop', '<IA>']","[('shop', 'NEG'), ('<IA>', 'NEG')]","[('shop', 'ko hướng dẫn kỹ cách pair'), ('<IA>', 'tốn thời gian quá')]","[('shop', 'ko hướng dẫn kỹ cách pair', 'NEG'), ('<IA>', 'tốn thời gian quá', 'NEG')]"
"Sản phẩm nhìn cảm quan thì rất đẹp bắt mắt . Chất lượng nghe nhạc thì rất tốt , tín hiệu kết nối chỉ 5m không đc như quảng cáo là 10m . Chất lượng đàm thoại âm lượng Mic chưa chuẩn rất kém . 1 điều shop lên kiểm tra hàng trước khi bán cho người tiêu dùng để tránh tình trạng đổi trả","['Sản phẩm', 'Chất lượng nghe nhạc', 'tín hiệu kết nối', 'Chất lượng đàm thoại âm lượng Mic', 'lên']","[('Sản phẩm', 'POS'), ('Chất lượng nghe nhạc', 'POS'), ('tín hiệu kết nối', 'NEG'), ('Chất lượng đàm thoại âm lượng Mic', 'NEG'), ('lên', 'NEG')]","[('Sản phẩm', 'đẹp bắt mắt'), ('Chất lượng nghe nhạc', 'rất tốt'), ('tín hiệu kết nối', 'chỉ 5m không đc như quảng cáo là 10m'), ('Chất lượng đàm thoại âm lượng Mic', 'chưa chuẩn rất kém'), ('lên', 'kiểm tra hàng trước khi bán')]","[('Sản phẩm', 'đẹp bắt mắt', 'POS'), ('Chất lượng nghe nhạc', 'rất tốt', 'POS'), ('tín hiệu kết nối', 'chỉ 5m không đc như quảng cáo là 10m', 'NEG'), ('Chất lượng đàm thoại âm lượng Mic', 'chưa chuẩn rất kém', 'NEG'), ('lên', 'kiểm tra hàng trước khi bán', 'NEG')]"
"Mình nhận hàng bữa 29/10/2019 và xài tới giờ gần nửa tháng mới viết đánh giá. Âm thanh rất tốt, thời gian xài kho sạc pin tai nghe là khoảng 3-4 tiếng, hộp sạc khi đầy có thể sạc cho tai nghe tầm hơn 10 lần, độ bền tai nghe tốt vì đã vô tình làm rớt 4-5 lần mà vẫn không sao. Có hơi khó xử dụng đối với những người xài tai phone bt lần đầu, khi để tai nghe vào hộp sạc để sạc đôi khi không vào pin (chịu khó để ý và chỉnh lại cho ngay khớp thì sẽ ok). Khuyên mọi người là phải để hai tai nghe tự động kết nối vs nhau trước rồi hẳn bật bt của đt lên","['Âm thanh', 'thời gian', 'hộp sạc', 'độ bền tai nghe', 'xử dụng', 'sạc']","[('Âm thanh', 'POS'), ('thời gian', 'NEU'), ('hộp sạc', 'POS'), ('độ bền tai nghe', 'POS'), ('xử dụng', 'NEG'), ('sạc', 'NEG')]","[('Âm thanh', 'rất tốt,'), ('thời gian', 'khoảng 3-4 tiếng,'), ('hộp sạc', 'đầy có thể sạc cho tai nghe tầm hơn 10 lần,'), ('độ bền tai nghe', 'tốt'), ('xử dụng', 'khó'), ('sạc', 'đôi khi không vào pin')]","[('Âm thanh', 'rất tốt,', 'POS'), ('thời gian', 'khoảng 3-4 tiếng,', 'NEU'), ('hộp sạc', 'đầy có thể sạc cho tai nghe tầm hơn 10 lần,', 'POS'), ('độ bền tai nghe', 'tốt', 'POS'), ('xử dụng', 'khó', 'NEG'), ('sạc', 'đôi khi không vào pin', 'NEG')]"
"Hi shop, mình vừa mới mua tại nghe bên shop hôm qua. và hôm qua mình có test thì vẫn hơi ổn ( lâu lâu bị chập ko nghe đc bên phải ), mình bỏ lại vào dock reset lại thì ok nhẹ, nhưng từ sáng giờ lại chỉ nghe được 1 bên, và không kết nổi được với messenger của facebook. shop xem giúp problem này của mình nhé. with thanks!","['test', 'nghe', '<IA>', 'nghe', 'kết nổi']","[('test', 'NEU'), ('nghe', 'NEG'), ('<IA>', 'POS'), ('nghe', 'NEG'), ('kết nổi', 'NEG')]","[('test', 'hơi ổn'), ('nghe', 'lâu lâu bị chập ko nghe đc'), ('<IA>', 'ok nhẹ,'), ('nghe', 'chỉ nghe được 1 bên,'), ('kết nổi', 'không kết nổi được')]","[('test', 'hơi ổn', 'NEU'), ('nghe', 'lâu lâu bị chập ko nghe đc', 'NEG'), ('<IA>', 'ok nhẹ,', 'POS'), ('nghe', 'chỉ nghe được 1 bên,', 'NEG'), ('kết nổi', 'không kết nổi được', 'NEG')]"
"Tiki đóng gói đẹp, cẩn thận. Mới dùng chưa quen nên 2 tai còn chưa sync với nhau, nhưng thao tác nhiều lần sẽ quen. Âm thanh tạm ổn, thời lượng pin khá tốt. Còn có tặng kèm cao su lót tai để dự phòng nữa.","['đóng gói', 'dùng', '2 tai', 'Âm thanh', 'thời lượng pin', 'tặng kèm']","[('đóng gói', 'POS'), ('dùng', 'NEG'), ('2 tai', 'NEG'), ('Âm thanh', 'POS'), ('thời lượng pin', 'POS'), ('tặng kèm', 'POS')]","[('đóng gói', 'đẹp, cẩn thận.'), ('dùng', 'chưa quen'), ('2 tai', 'chưa sync với nhau,'), ('Âm thanh', 'tạm ổn,'), ('thời lượng pin', 'khá tốt.'), ('tặng kèm', 'tặng kèm')]","[('đóng gói', 'đẹp, cẩn thận.', 'POS'), ('dùng', 'chưa quen', 'NEG'), ('2 tai', 'chưa sync với nhau,', 'NEG'), ('Âm thanh', 'tạm ổn,', 'POS'), ('thời lượng pin', 'khá tốt.', 'POS'), ('tặng kèm', 'tặng kèm', 'POS')]"
Nghe bên đây thì bên kia tắt có phải bị lỗi ko ? Hiện lên 2 X7 vậy là do sản phẩm lỗi hay do chưa biết cài đặt vậy shop? Shop hướng dẫn kết nối ko rõ lắm lây hoay mãi vẫn ko dc ? Vậy có đỏi lại dc ko shop,"['Nghe', 'sản phẩm', 'Shop hướng dẫn kết nối', 'đỏi lại']","[('Nghe', 'NEG'), ('sản phẩm', 'NEG'), ('Shop hướng dẫn kết nối', 'NEG'), ('đỏi lại', 'NEU')]","[('Nghe', 'bên đây thì bên kia tắt'), ('sản phẩm', 'lỗi'), ('Shop hướng dẫn kết nối', 'ko rõ lắm'), ('đỏi lại', '<IO>')]","[('Nghe', 'bên đây thì bên kia tắt', 'NEG'), ('sản phẩm', 'lỗi', 'NEG'), ('Shop hướng dẫn kết nối', 'ko rõ lắm', 'NEG'), ('đỏi lại', '<IO>', 'NEU')]"
"Đã nhận hàng xài xong mới viết nhận xét, sản phẩm đẹp chắc chắn. chất lượng âm thanh tốt thiết kế đẹp giá cả phù hợp","['sản phẩm', '<IA>', 'chất lượng âm thanh', 'thiết kế', 'giá cả']","[('sản phẩm', 'POS'), ('<IA>', 'POS'), ('chất lượng âm thanh', 'POS'), ('thiết kế', 'POS'), ('giá cả', 'POS')]","[('sản phẩm', 'đẹp'), ('<IA>', 'chắc chắn.'), ('chất lượng âm thanh', 'tốt'), ('thiết kế', 'đẹp'), ('giá cả', 'phù hợp')]","[('sản phẩm', 'đẹp', 'POS'), ('<IA>', 'chắc chắn.', 'POS'), ('chất lượng âm thanh', 'tốt', 'POS'), ('thiết kế', 'đẹp', 'POS'), ('giá cả', 'phù hợp', 'POS')]"
Xài được đúng 1 tháng là 2 tai nghe k pair với nhau được nữa. Mặc dù kết nối lẻ từng tai nghe với nguồn âm vẫn nghe đc. Hi vọng Tiki giúp mình bảo hành hoặc đổi trả sản phẩm. Mua gần 400k sài đc có 1 tháng là hư @@,"['2 tai nghe', 'Tiki', 'sài']","[('2 tai nghe', 'NEG'), ('Tiki', 'NEU'), ('sài', 'NEG')]","[('2 tai nghe', 'k pair với nhau được nữa.'), ('Tiki', 'giúp mình bảo hành hoặc đổi trả'), ('sài', 'có 1 tháng là hư')]","[('2 tai nghe', 'k pair với nhau được nữa.', 'NEG'), ('Tiki', 'giúp mình bảo hành hoặc đổi trả', 'NEU'), ('sài', 'có 1 tháng là hư', 'NEG')]"
"Tôi mua về, tai bên phải bật không lên, sạc cả đêm vẫn hiện màu đỏ, bật cũng không lên, không có tiếng kêu gì cả. Tai bên trái thì bình thường. Vui lòng hỗ trợ.","['tai bên phải', 'sạc', 'bật', 'tiếng kêu', 'Tai bên trái']","[('tai bên phải', 'NEG'), ('sạc', 'NEG'), ('bật', 'NEG'), ('tiếng kêu', 'NEG'), ('Tai bên trái', 'POS')]","[('tai bên phải', 'bật không lên,'), ('sạc', 'vẫn hiện màu đỏ,'), ('bật', 'cũng không lên,'), ('tiếng kêu', 'không có'), ('Tai bên trái', 'bình thường.')]","[('tai bên phải', 'bật không lên,', 'NEG'), ('sạc', 'vẫn hiện màu đỏ,', 'NEG'), ('bật', 'cũng không lên,', 'NEG'), ('tiếng kêu', 'không có', 'NEG'), ('Tai bên trái', 'bình thường.', 'POS')]"
"Hộp đẹp, chắc chắn. Giao hàng nhanh. Đúng mô tả. Tai nghe pair bluetooth khá đơn giản.","['Hộp', '<IA>', 'Giao hàng', '<IA>', 'pair bluetooth']","[('Hộp', 'POS'), ('<IA>', 'POS'), ('Giao hàng', 'POS'), ('<IA>', 'POS'), ('pair bluetooth', 'POS')]","[('Hộp', 'đẹp,'), ('<IA>', 'chắc chắn.'), ('Giao hàng', 'nhanh.'), ('<IA>', 'Đúng mô tả.'), ('pair bluetooth', 'khá đơn giản.')]","[('Hộp', 'đẹp,', 'POS'), ('<IA>', 'chắc chắn.', 'POS'), ('Giao hàng', 'nhanh.', 'POS'), ('<IA>', 'Đúng mô tả.', 'POS'), ('pair bluetooth', 'khá đơn giản.', 'POS')]"
