text,aspects,aspect_sentiment_pairs,aspect_opinion_pairs,triplets
phu họp gia tiền,['gia tiền'],"[('gia tiền', 'POS')]","[('gia tiền', 'phu họp')]","[('gia tiền', 'phu họp', 'POS')]"
Bông cũng ko có dính lông nhiều lắm đâu.,['Bông'],"[('Bông', 'POS')]","[('Bông', 'ko có dính lông nhiều lắm đâu.')]","[('Bông', 'ko có dính lông nhiều lắm đâu.', 'POS')]"
Xài okey với mức giá này,['mức giá này'],"[('mức giá này', 'POS')]","[('mức giá này', 'okey')]","[('mức giá này', 'okey', 'POS')]"
"sản phẩm tốt,",['sản phẩm'],"[('sản phẩm', 'POS')]","[('sản phẩm', 'tốt,')]","[('sản phẩm', 'tốt,', 'POS')]"
không rách nát. mới.,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'không rách nát.')]","[('<IA>', 'không rách nát.', 'POS')]"
ổn,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'ổn')]","[('<IA>', 'ổn', 'POS')]"
chị shipper tận tâm,['chị shipper'],"[('chị shipper', 'POS')]","[('chị shipper', 'tận tâm')]","[('chị shipper', 'tận tâm', 'POS')]"
"Sách mới đẹp,",['Sách'],"[('Sách', 'POS')]","[('Sách', 'mới đẹp,')]","[('Sách', 'mới đẹp,', 'POS')]"
chữ in rõ nét.,['chữ in'],"[('chữ in', 'POS')]","[('chữ in', 'rõ nét.')]","[('chữ in', 'rõ nét.', 'POS')]"
"Giao hàng sớm hơn dự định,",['Giao hàng'],"[('Giao hàng', 'POS')]","[('Giao hàng', 'sớm hơn dự định,')]","[('Giao hàng', 'sớm hơn dự định,', 'POS')]"
"hơi tiếc là ko có bookmark,","['bookmark,']","[('bookmark,', 'NEG')]","[('bookmark,', 'ko có')]","[('bookmark,', 'ko có', 'NEG')]"
sẽ vẫn ủng hộ Tiki,['Tiki'],"[('Tiki', 'POS')]","[('Tiki', 'sẽ vẫn ủng hộ')]","[('Tiki', 'sẽ vẫn ủng hộ', 'POS')]"
"Bút đẹp, xinh,",['Bút'],"[('Bút', 'POS')]","[('Bút', 'đẹp, xinh,')]","[('Bút', 'đẹp, xinh,', 'POS')]"
màu đ đậm,['màu'],"[('màu', 'POS')]","[('màu', 'đậm')]","[('màu', 'đậm', 'POS')]"
"lại lâu khô,",[],[],[],[]
"viết không cẩn thận sẽ dễ bị nhoè,",['viết'],"[('viết', 'NEG')]","[('viết', 'dễ bị nhoè,')]","[('viết', 'dễ bị nhoè,', 'NEG')]"
"chỉ mất 4 ngày là nhận được hàng thì cũng ok,",['nhận được hàng'],"[('nhận được hàng', 'POS')]","[('nhận được hàng', 'ok,')]","[('nhận được hàng', 'ok,', 'POS')]"
"đóng gói hàng cũng ổn,",['đóng gói hàng'],"[('đóng gói hàng', 'POS')]","[('đóng gói hàng', 'ổn,')]","[('đóng gói hàng', 'ổn,', 'POS')]"
"bị nhầm màu,","['màu,']","[('màu,', 'NEG')]","[('màu,', 'nhầm')]","[('màu,', 'nhầm', 'NEG')]"
do khay,['do'],"[('do', 'POS')]","[('do', 'khay')]","[('do', 'khay', 'POS')]"
và không hư hỏng,[],[],[],[]
Mình mua bia tại sao lại đi giao dầu ăn và hai bịch nước rửa chén sunlight?,['giao'],"[('giao', 'NEG')]","[('giao', 'giao dầu ăn và hai bịch nước rửa chén sunlight?')]","[('giao', 'giao dầu ăn và hai bịch nước rửa chén sunlight?', 'NEG')]"
Yêu cầu giải quyết gấp trường hợp của tôi.,[],[],[],[]
"GIAO HANG NHANH,",['GIAO HANG'],"[('GIAO HANG', 'POS')]","[('GIAO HANG', 'NHANH,')]","[('GIAO HANG', 'NHANH,', 'POS')]"
ĐÚNG HÀNG NHƯ MÔ TẢ.,['HÀNG'],"[('HÀNG', 'POS')]","[('HÀNG', 'ĐÚNG')]","[('HÀNG', 'ĐÚNG', 'POS')]"
NHÂN VIÊN GIAO HÀNG VUI VẺ,['NHÂN VIÊN GIAO HÀNG'],"[('NHÂN VIÊN GIAO HÀNG', 'POS')]","[('NHÂN VIÊN GIAO HÀNG', 'VUI VẺ')]","[('NHÂN VIÊN GIAO HÀNG', 'VUI VẺ', 'POS')]"
ĐƠN VỊ TIKI CHO KIỂM TRA HÀNG TRƯỚC KHI THANH TOÁN.,['ĐƠN VỊ TIKI'],"[('ĐƠN VỊ TIKI', 'POS')]","[('ĐƠN VỊ TIKI', 'CHO KIỂM TRA HÀNG TRƯỚC KHI THANH TOÁN.')]","[('ĐƠN VỊ TIKI', 'CHO KIỂM TRA HÀNG TRƯỚC KHI THANH TOÁN.', 'POS')]"
TÔI RẤT HÀI LÒNG.,['TÔI'],"[('TÔI', 'POS')]","[('TÔI', 'RẤT HÀI LÒNG.')]","[('TÔI', 'RẤT HÀI LÒNG.', 'POS')]"
sach duoc goi ki.,['goi'],"[('goi', 'POS')]","[('goi', 'ki.')]","[('goi', 'ki.', 'POS')]"
giao hang kha nhanh.,['giao hang'],"[('giao hang', 'POS')]","[('giao hang', 'kha nhanh.')]","[('giao hang', 'kha nhanh.', 'POS')]"
sach ko bi mop meo.,['sach'],"[('sach', 'POS')]","[('sach', 'ko bi mop meo.')]","[('sach', 'ko bi mop meo.', 'POS')]"
minh kha ung y,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'kha ung y')]","[('<IA>', 'kha ung y', 'POS')]"
"Sp tốt,",['Sp'],"[('Sp', 'POS')]","[('Sp', 'tốt,')]","[('Sp', 'tốt,', 'POS')]"
"chính hãng,",['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'chính hãng,')]","[('<IA>', 'chính hãng,', 'POS')]"
"giao hàng đúng mẫu,",['giao hàng'],"[('giao hàng', 'POS')]","[('giao hàng', 'đúng mẫu,')]","[('giao hàng', 'đúng mẫu,', 'POS')]"
"gói hàng xấu vl,",['gói hàng'],"[('gói hàng', 'NEG')]","[('gói hàng', 'xấu vl,')]","[('gói hàng', 'xấu vl,', 'NEG')]"
"hộp bị mốp méo,",['hộp'],"[('hộp', 'NEG')]","[('hộp', 'bị mốp méo,')]","[('hộp', 'bị mốp méo,', 'NEG')]"
"tui ko thích điều này cho lắm,",['điều này'],"[('điều này', 'NEG')]","[('điều này', 'ko thích')]","[('điều này', 'ko thích', 'NEG')]"
mong khắc phục cho lần sau,['<IA>'],"[('<IA>', 'NEU')]","[('<IA>', 'mong khắc phục')]","[('<IA>', 'mong khắc phục', 'NEU')]"
Nội dung thì khỏi bàn cãi,['Nội dung'],"[('Nội dung', 'POS')]","[('Nội dung', 'khỏi bàn cãi')]","[('Nội dung', 'khỏi bàn cãi', 'POS')]"
chất lượng sách thì mình hơi thất vọng,['chất lượng sách'],"[('chất lượng sách', 'NEG')]","[('chất lượng sách', 'hơi thất vọng')]","[('chất lượng sách', 'hơi thất vọng', 'NEG')]"
CUỐN SÁCH BỊ LÕM !!!,['CUỐN SÁCH'],"[('CUỐN SÁCH', 'NEG')]","[('CUỐN SÁCH', 'BỊ LÕM !!!')]","[('CUỐN SÁCH', 'BỊ LÕM !!!', 'NEG')]"
"Sản phẩm được làm rất kỹ lưỡng,",['Sản phẩm'],"[('Sản phẩm', 'POS')]","[('Sản phẩm', 'kỹ lưỡng,')]","[('Sản phẩm', 'kỹ lưỡng,', 'POS')]"
"gỗ được mài nhẵn, an toàn cho bé.",['gỗ'],"[('gỗ', 'POS')]","[('gỗ', 'nhẵn, an toàn')]","[('gỗ', 'nhẵn, an toàn', 'POS')]"
"Bé nhà mình 13 tháng, cũng khá thích chơi trò này.",['chơi'],"[('chơi', 'POS')]","[('chơi', 'thích')]","[('chơi', 'thích', 'POS')]"
một cái phun sương rất mạnh,['phun sương'],"[('phun sương', 'POS')]","[('phun sương', 'rất mạnh')]","[('phun sương', 'rất mạnh', 'POS')]"
một cái phun rất yếu,['phun'],"[('phun', 'NEG')]","[('phun', 'rất yếu')]","[('phun', 'rất yếu', 'NEG')]"
Đề nghị đổi hàng,['hàng'],"[('hàng', 'NEG')]","[('hàng', 'Đề nghị đổi')]","[('hàng', 'Đề nghị đổi', 'NEG')]"
"tiki gói hẳn 1 hộp giấy to,",['tiki'],"[('tiki', 'POS')]","[('tiki', 'gói hẳn 1 hộp giấy to,')]","[('tiki', 'gói hẳn 1 hộp giấy to,', 'POS')]"
đều rất oke,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'rất oke')]","[('<IA>', 'rất oke', 'POS')]"
đúng như quảng cáo,[],[],[],[]
"Sản phẩm tốt,",['Sản phẩm'],"[('Sản phẩm', 'POS')]","[('Sản phẩm', 'tốt,')]","[('Sản phẩm', 'tốt,', 'POS')]"
giao hàng nhanh,['giao hàng'],"[('giao hàng', 'POS')]","[('giao hàng', 'nhanh')]","[('giao hàng', 'nhanh', 'POS')]"
qua tặng rất ưng ý.,['qua tặng'],"[('qua tặng', 'POS')]","[('qua tặng', 'rất ưng ý.')]","[('qua tặng', 'rất ưng ý.', 'POS')]"
"Ly rất đẹp, dày, cứng cáp,",['Ly'],"[('Ly', 'POS')]","[('Ly', 'rất đẹp, dày, cứng cáp,')]","[('Ly', 'rất đẹp, dày, cứng cáp,', 'POS')]"
rẻ hơn mua ngoài.,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'rẻ hơn mua ngoài.')]","[('<IA>', 'rẻ hơn mua ngoài.', 'POS')]"
Ship nhanh.,['Ship'],"[('Ship', 'POS')]","[('Ship', 'nhanh.')]","[('Ship', 'nhanh.', 'POS')]"
Nhìn rẻ tiền ko đẹp như hình.,['Nhìn'],"[('Nhìn', 'NEG')]","[('Nhìn', 'rẻ tiền ko đẹp')]","[('Nhìn', 'rẻ tiền ko đẹp', 'NEG')]"
"Phía sau là nhựa trong,",['Phía sau'],"[('Phía sau', 'NEU')]","[('Phía sau', 'nhựa trong,')]","[('Phía sau', 'nhựa trong,', 'NEU')]"
màu sắc cũng ko đẹp.,['màu sắc'],"[('màu sắc', 'NEG')]","[('màu sắc', 'ko đẹp.')]","[('màu sắc', 'ko đẹp.', 'NEG')]"
"máy vắt đồ thì rung rất mạnh,",['vắt đồ'],"[('vắt đồ', 'NEG')]","[('vắt đồ', 'rung rất mạnh,')]","[('vắt đồ', 'rung rất mạnh,', 'NEG')]"
"kêu ầm ầm,",['<IA>'],"[('<IA>', 'NEG')]","[('<IA>', 'kêu ầm ầm,')]","[('<IA>', 'kêu ầm ầm,', 'NEG')]"
máy bị dịch chuyển đi chỗ khác,['máy'],"[('máy', 'NEG')]","[('máy', 'bị dịch chuyển đi chỗ khác')]","[('máy', 'bị dịch chuyển đi chỗ khác', 'NEG')]"
"Đóng gói cẩn thận,",['Đóng gói'],"[('Đóng gói', 'POS')]","[('Đóng gói', 'cẩn thận,')]","[('Đóng gói', 'cẩn thận,', 'POS')]"
"giao hàng k nhanh,",['giao hàng'],"[('giao hàng', 'NEG')]","[('giao hàng', 'k nhanh,')]","[('giao hàng', 'k nhanh,', 'NEG')]"
nước thì chất lượng khỏi bàn rồi.,['chất lượng'],"[('chất lượng', 'POS')]","[('chất lượng', 'khỏi bàn rồi.')]","[('chất lượng', 'khỏi bàn rồi.', 'POS')]"
"Hàng nguyên seal,",['Hàng'],"[('Hàng', 'POS')]","[('Hàng', 'nguyên seal,')]","[('Hàng', 'nguyên seal,', 'POS')]"
giao hàng nhanh.,['giao hàng'],"[('giao hàng', 'POS')]","[('giao hàng', 'nhanh.')]","[('giao hàng', 'nhanh.', 'POS')]"
Dùng để xem phim rất thích,['Dùng'],"[('Dùng', 'POS')]","[('Dùng', 'rất thích')]","[('Dùng', 'rất thích', 'POS')]"
Sản phẩm phù hợp.,['Sản phẩm'],"[('Sản phẩm', 'POS')]","[('Sản phẩm', 'phù hợp.')]","[('Sản phẩm', 'phù hợp.', 'POS')]"
Giao hàng nhanh.,['Giao hàng'],"[('Giao hàng', 'POS')]","[('Giao hàng', 'nhanh.')]","[('Giao hàng', 'nhanh.', 'POS')]"
Tôi hài lòng về sản phẩm.,['sản phẩm.'],"[('sản phẩm.', 'POS')]","[('sản phẩm.', 'hài lòng')]","[('sản phẩm.', 'hài lòng', 'POS')]"
Túi xinh,['Túi'],"[('Túi', 'POS')]","[('Túi', 'xinh')]","[('Túi', 'xinh', 'POS')]"
chắc chắn nha.,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'chắc chắn')]","[('<IA>', 'chắc chắn', 'POS')]"
Túi khá to,['Túi'],"[('Túi', 'POS')]","[('Túi', 'khá to')]","[('Túi', 'khá to', 'POS')]"
có thể đựng được cả hộp đồ lớn.,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'có thể đựng được cả hộp đồ lớn.')]","[('<IA>', 'có thể đựng được cả hộp đồ lớn.', 'POS')]"
"cực kì đáng để đọc,","['đọc,']","[('đọc,', 'POS')]","[('đọc,', 'cực kì đáng để')]","[('đọc,', 'cực kì đáng để', 'POS')]"
"Tã dán thấm hút tốt,",['thấm hút'],"[('thấm hút', 'POS')]","[('thấm hút', 'tốt,')]","[('thấm hút', 'tốt,', 'POS')]"
mùi khá khó chịu.,['mùi'],"[('mùi', 'NEG')]","[('mùi', 'khá khó chịu.')]","[('mùi', 'khá khó chịu.', 'NEG')]"
Đẹp ơi là đẹp luôn.,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'Đẹp ơi là đẹp luôn.')]","[('<IA>', 'Đẹp ơi là đẹp luôn.', 'POS')]"
Chúng tạo cảm hứng cho tôi rất nhiều trong việc thiết kế nhân vật.,[],[],[],[]
"Sản phẩm được giao rất đẹp, không có hiện tượng rách bìa","['Sản phẩm được giao', 'bìa']","[('Sản phẩm được giao', 'POS'), ('bìa', 'POS')]","[('Sản phẩm được giao', 'rất đẹp, không có hiện tượng rách'), ('bìa', 'rất đẹp, không có hiện tượng rách')]","[('Sản phẩm được giao', 'rất đẹp, không có hiện tượng rách', 'POS'), ('bìa', 'rất đẹp, không có hiện tượng rách', 'POS')]"
"Giày đẹp,",['Giày'],"[('Giày', 'POS')]","[('Giày', 'đẹp,')]","[('Giày', 'đẹp,', 'POS')]"
"giá tốt,",['giá'],"[('giá', 'POS')]","[('giá', 'tốt,')]","[('giá', 'tốt,', 'POS')]"
"bé rất thích,",['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'rất thích,')]","[('<IA>', 'rất thích,', 'POS')]"
bố mẹ yên tâm mua cho con!,['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'yên tâm')]","[('<IA>', 'yên tâm', 'POS')]"
Sách đẹp;,['Sách'],"[('Sách', 'POS')]","[('Sách', 'đẹp;')]","[('Sách', 'đẹp;', 'POS')]"
đóng gói cẩn thận.,['đóng gói'],"[('đóng gói', 'POS')]","[('đóng gói', 'cẩn thận.')]","[('đóng gói', 'cẩn thận.', 'POS')]"
Nội dung hay.,['Nội dung'],"[('Nội dung', 'POS')]","[('Nội dung', 'hay.')]","[('Nội dung', 'hay.', 'POS')]"
học rất hiệu quả,['học'],"[('học', 'POS')]","[('học', 'rất hiệu quả')]","[('học', 'rất hiệu quả', 'POS')]"
giao hàng hai lần không đúng mẫu,['giao hàng'],"[('giao hàng', 'NEG')]","[('giao hàng', 'không đúng mẫu')]","[('giao hàng', 'không đúng mẫu', 'NEG')]"
Bảo là lon mới 1750g mà giao lon cũ 1kg8.,['giao'],"[('giao', 'NEG')]","[('giao', 'lon cũ 1kg8.')]","[('giao', 'lon cũ 1kg8.', 'NEG')]"
mua 3 lon mà bị móp tận 2 lon.,['lon'],"[('lon', 'NEG')]","[('lon', 'bị móp')]","[('lon', 'bị móp', 'NEG')]"
quà tặng thì khá xinh.,['quà tặng'],"[('quà tặng', 'POS')]","[('quà tặng', 'khá xinh.')]","[('quà tặng', 'khá xinh.', 'POS')]"
lon sữa móp méo,['lon sữa'],"[('lon sữa', 'NEG')]","[('lon sữa', 'móp méo')]","[('lon sữa', 'móp méo', 'NEG')]"
không chấp nhận được.,[],[],[],[]
mà làm mình khá thất vọng.,[],[],[],[]
kiểu này sao dám mua nữa.,[],[],[],[]
kính cường lực ko khớp với ipad,['kính cường lực'],"[('kính cường lực', 'NEG')]","[('kính cường lực', 'ko khớp với ipad')]","[('kính cường lực', 'ko khớp với ipad', 'NEG')]"
"trên bị dư ra 1 ít,",['trên bị'],"[('trên bị', 'NEG')]","[('trên bị', 'dư ra 1 ít,')]","[('trên bị', 'dư ra 1 ít,', 'NEG')]"
camera ko khớp,['camera'],"[('camera', 'NEG')]","[('camera', 'ko khớp')]","[('camera', 'ko khớp', 'NEG')]"
"Đóng gói rất kỹ lưỡng,",['Đóng gói'],"[('Đóng gói', 'POS')]","[('Đóng gói', 'rất kỹ lưỡng,')]","[('Đóng gói', 'rất kỹ lưỡng,', 'POS')]"
"hộp đẹp mắt,",['hộp'],"[('hộp', 'POS')]","[('hộp', 'đẹp mắt,')]","[('hộp', 'đẹp mắt,', 'POS')]"
"bé mèo rất cưng,",['bé mèo'],"[('bé mèo', 'POS')]","[('bé mèo', 'rất cưng,')]","[('bé mèo', 'rất cưng,', 'POS')]"
phụ kiện đầy đủ,['phụ kiện'],"[('phụ kiện', 'POS')]","[('phụ kiện', 'đầy đủ')]","[('phụ kiện', 'đầy đủ', 'POS')]"
để cắm điện hoặc xài pin.,"['cắm điện', 'xài pin.']","[('cắm điện', 'NEU'), ('xài pin.', 'NEU')]","[('cắm điện', '<IO>'), ('xài pin.', '<IO>')]","[('cắm điện', '<IO>', 'NEU'), ('xài pin.', '<IO>', 'NEU')]"
Có dịp sẽ tiếp tục ủng hộ shop,['shop'],"[('shop', 'NEU')]","[('shop', 'sẽ tiếp tục ủng hộ')]","[('shop', 'sẽ tiếp tục ủng hộ', 'NEU')]"
"Tiki giao càng lúc càng chậm,",['giao'],"[('giao', 'NEG')]","[('giao', 'càng lúc càng chậm,')]","[('giao', 'càng lúc càng chậm,', 'NEG')]"
"thấy báo đơn lỗi,",['đơn'],"[('đơn', 'NEG')]","[('đơn', 'lỗi,')]","[('đơn', 'lỗi,', 'NEG')]"
lùi ngày giao hàng.,['giao hàng.'],"[('giao hàng.', 'NEG')]","[('giao hàng.', 'lùi ngày')]","[('giao hàng.', 'lùi ngày', 'NEG')]"
"Chất lượng dịch vụ người ta đi lên còn Tiki đi xuống,",['Chất lượng dịch vụ'],"[('Chất lượng dịch vụ', 'NEG')]","[('Chất lượng dịch vụ', 'đi xuống,')]","[('Chất lượng dịch vụ', 'đi xuống,', 'NEG')]"
cáp sạc rất tốt,['cáp sạc'],"[('cáp sạc', 'POS')]","[('cáp sạc', 'rất tốt')]","[('cáp sạc', 'rất tốt', 'POS')]"
sạc nhanh,['sạc'],"[('sạc', 'POS')]","[('sạc', 'nhanh')]","[('sạc', 'nhanh', 'POS')]"
sản phẩm tốt,['sản phẩm'],"[('sản phẩm', 'POS')]","[('sản phẩm', 'tốt')]","[('sản phẩm', 'tốt', 'POS')]"
cho mình dây dao nhầm,['dây'],"[('dây', 'NEG')]","[('dây', 'dao nhầm')]","[('dây', 'dao nhầm', 'NEG')]"
hay quá lại là quá trình đỏi trả hàng mệt nhọc,['quá trình đỏi trả hàng'],"[('quá trình đỏi trả hàng', 'NEG')]","[('quá trình đỏi trả hàng', 'hay quá lại là quá trình đỏi trả hàng mệt nhọc')]","[('quá trình đỏi trả hàng', 'hay quá lại là quá trình đỏi trả hàng mệt nhọc', 'NEG')]"
hay quá cơ,['<IA>'],"[('<IA>', 'NEG')]","[('<IA>', 'hay quá cơ')]","[('<IA>', 'hay quá cơ', 'NEG')]"
shop làm ăn kiểu gì vậy,['shop'],"[('shop', 'NEG')]","[('shop', 'làm ăn kiểu gì vậy')]","[('shop', 'làm ăn kiểu gì vậy', 'NEG')]"
ăn quỵt khách hàng,[],[],[],[]
cực kì thất vọng,['<IA>'],"[('<IA>', 'NEG')]","[('<IA>', 'cực kì thất vọng')]","[('<IA>', 'cực kì thất vọng', 'NEG')]"
Giày quá đẹp,['Giày'],"[('Giày', 'POS')]","[('Giày', 'quá đẹp')]","[('Giày', 'quá đẹp', 'POS')]"
giá 99k rất ưng ý,['giá 99k'],"[('giá 99k', 'POS')]","[('giá 99k', 'rất ưng ý')]","[('giá 99k', 'rất ưng ý', 'POS')]"
đóng hộp kèm tag quá đẹp,['đóng hộp kèm tag'],"[('đóng hộp kèm tag', 'POS')]","[('đóng hộp kèm tag', 'quá đẹp')]","[('đóng hộp kèm tag', 'quá đẹp', 'POS')]"
"cứng quá,",['<IA>'],"[('<IA>', 'NEG')]","[('<IA>', 'cứng quá,')]","[('<IA>', 'cứng quá,', 'NEG')]"
gắng điện thoại vào muốn gãy cả tay,['gắng điện thoại vào'],"[('gắng điện thoại vào', 'NEG')]","[('gắng điện thoại vào', 'muốn gãy cả tay')]","[('gắng điện thoại vào', 'muốn gãy cả tay', 'NEG')]"
"chất lượng tốt,",['chất lượng'],"[('chất lượng', 'POS')]","[('chất lượng', 'tốt,')]","[('chất lượng', 'tốt,', 'POS')]"
có thêm miếng lót đi giày êm chân hơn hẳn,['đi giày'],"[('đi giày', 'POS')]","[('đi giày', 'êm chân hơn hẳn')]","[('đi giày', 'êm chân hơn hẳn', 'POS')]"
Hàng như quảng cáo,['Hàng'],"[('Hàng', 'POS')]","[('Hàng', 'như quảng cáo')]","[('Hàng', 'như quảng cáo', 'POS')]"
độ bền của sản phẩm chờ thời gian,['độ bền của sản phẩm'],"[('độ bền của sản phẩm', 'NEU')]","[('độ bền của sản phẩm', 'chờ thời gian')]","[('độ bền của sản phẩm', 'chờ thời gian', 'NEU')]"
lối sống khiến bạn trở nên hoàn thiện hơn,['lối sống'],"[('lối sống', 'POS')]","[('lối sống', 'khiến bạn trở nên hoàn thiện hơn')]","[('lối sống', 'khiến bạn trở nên hoàn thiện hơn', 'POS')]"
serum k phải màu đỏ mà mình thấy pha cam nhiều.,['màu'],"[('màu', 'NEG')]","[('màu', 'k phải màu đỏ mà mình thấy pha cam nhiều.')]","[('màu', 'k phải màu đỏ mà mình thấy pha cam nhiều.', 'NEG')]"
Bôi lên da có cảm giác châm chích.,['Bôi lên da'],"[('Bôi lên da', 'NEG')]","[('Bôi lên da', 'có cảm giác châm chích.')]","[('Bôi lên da', 'có cảm giác châm chích.', 'NEG')]"
"Khá quan ngại về màu của serum,","['màu của serum,']","[('màu của serum,', 'NEG')]","[('màu của serum,', 'Khá quan ngại')]","[('màu của serum,', 'Khá quan ngại', 'NEG')]"
nay dùng thử mong sẽ không sao,['dùng thử'],"[('dùng thử', 'NEU')]","[('dùng thử', 'mong sẽ không sao')]","[('dùng thử', 'mong sẽ không sao', 'NEU')]"
"Cặp đẹp,",['Cặp'],"[('Cặp', 'POS')]","[('Cặp', 'đẹp,')]","[('Cặp', 'đẹp,', 'POS')]"
"màu xanh sáng,",['màu xanh'],"[('màu xanh', 'POS')]","[('màu xanh', 'sáng,')]","[('màu xanh', 'sáng,', 'POS')]"
"khá cứng cáp và chắc chắn,",['<IA>'],"[('<IA>', 'POS')]","[('<IA>', 'khá cứng cáp và chắc chắn,')]","[('<IA>', 'khá cứng cáp và chắc chắn,', 'POS')]"
để lap vừa xinh,['để lap'],"[('để lap', 'POS')]","[('để lap', 'vừa')]","[('để lap', 'vừa', 'POS')]"
đeo ko bị nặng,['đeo'],"[('đeo', 'POS')]","[('đeo', 'ko bị nặng')]","[('đeo', 'ko bị nặng', 'POS')]"
"hai ngăn bên ngoài để đc nhiều đồ lặt vặt,",['hai ngăn bên ngoài'],"[('hai ngăn bên ngoài', 'POS')]","[('hai ngăn bên ngoài', 'để đc nhiều đồ lặt vặt,')]","[('hai ngăn bên ngoài', 'để đc nhiều đồ lặt vặt,', 'POS')]"
"ngăn hai bên hông khá sâu,",['ngăn hai bên hông'],"[('ngăn hai bên hông', 'POS')]","[('ngăn hai bên hông', 'khá sâu,')]","[('ngăn hai bên hông', 'khá sâu,', 'POS')]"
